Index,Employed,Main_job_Title,Campus,Study_Program,Faculty_domain,Credit_transfer,T1_GPA,T2_GPA,T3_GPA,T4_GPA,T5_GPA,T6_GPA,T7_GPA,T8_GPA,T9_GPA,T10_GPA,T11_GPA,T12_GPA,Sponsor_category,Entry_eligibility,BM_Score,BI_Score,Muet_Score,Matematik,Sejarah,Matematik_Tambahan,Fizik,Kimia,Biologi,PENDIDIKAN_MORAL,Bahasa_Ci,Prinsip_Akaun,Sains,Permanent_address_state,Nationality,Race,Gender,Disability,Status,JS_Job_sector,JS_Job_sub_sector,Super_sector,major_minor
U2022_1623,Yes,Internet Salesperson,MLAKA,B.Acc. (Hons),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,STPM,C,D,Band 3,B,C,no_data,D,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
U2022_1624,Yes,Integrated Circuit Designer (IC)(Information Technology),MLAKA,B.I.T. (Hons) (D.C.N.),IT,Yes,2.50-2.99,0-1.99,2.50-2.99,0-1.99,2.00-2.49,2.50-2.99,3.00-3.49,2.00-2.49,no_data,no_data,no_data,no_data,Loan,Diploma,B,D,Band 3,C,C,no_data,no_data,no_data,no_data,no_data,no_data,no_data,B,MELAKA,Malaysian,Malay,Female,No,Married,Computer/Information Technology,IT-Hardware,1,0
U2022_1626,Yes,Account Clerk,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,No,3.50-4.00,3.00-3.49,3.50-4.00,2.50-2.99,2.50-2.99,2.50-2.99,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,B,C,Band 4,A,B,A,C,C,no_data,A,B,A,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1627,Yes,Customer Service Assistant,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,2.50-2.99,2.00-2.49,3.50-4.00,2.50-2.99,2.50-2.99,no_data,3.00-3.49,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,D,C,Band 3,D,C,D,D,D,D,C,C,no_data,no_data,MELAKA,Malaysian,Chinese,Female,No,Single,Services,Customer Service,3,0
U2022_1628,Yes,Graphic Designer,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,2.50-2.99,2.50-2.99,2.50-2.99,no_data,2.00-2.49,2.50-2.99,no_data,3.00-3.49,2.50-2.99,no_data,no_data,no_data,Self-sponsored,Diploma,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_1629,Yes,Customer Service Officer,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,C,B,Band 3,A,B,D,no_data,no_data,no_data,B,B,A,A,NEGERI SEMBILAN,Malaysian,Chinese,Female,No,Single,Services,Customer Service,3,0
U2022_1630,Yes,Engineering Technician,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.00-3.49,no_data,no_data,no_data,Loan,Diploma,C,D,Band 3,C,D,no_data,D,D,D,C,D,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Manufacturing,Manufacturing,5,1
U2022_1632,Yes,Human Resources Expert,MLAKA,B.B.A. (Hons) (H.R.M.),MANAGEMENT,No,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,Loan,STPM,A,A,Band 4,A,B,C,C,C,C,A,no_data,no_data,no_data,KEDAH,Malaysian,Indian,Female,No,Other,Admin/Human Resources,Human Resources,3,0
U2022_1633,Yes,Telecommunications Technician,CYBER,B. B. Mgt. (Hons),MANAGEMENT,Yes,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,Loan,Diploma,C,C,Band 4,B,D,D,no_data,no_data,no_data,B,no_data,D,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Computer/Information Technology,IT-Network/Sys/DB Admin,1,0
U2022_1634,Yes,Insurance Agent,MLAKA,B.B.A. (Hons) (Banking & Fin.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,D,D,Band 4,C,C,no_data,no_data,no_data,no_data,B,B,no_data,B,JOHOR,Malaysian,Chinese,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_1635,Yes,Technician,CYBER,B. Cine. Arts (Hons),FCA,No,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,2.00-2.49,no_data,3.50-4.00,3.50-4.00,no_data,no_data,Self-sponsored,IPTS,A,C,Band 4,A,B,A,A,C,B,no_data,no_data,A,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_1636,Yes,Telemarketer,MLAKA,B.B.K.M. (Hons),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,B,B,Band 3,A,B,no_data,no_data,no_data,no_data,A,B,A,A,JOHOR,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Digital Marketing,3,0
U2022_1637,Yes,Accountant,CYBER,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,2.00-2.49,3.00-3.49,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.50-4.00,Scholarship,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1638,Yes,Web Application Builder,CYBER,B.I.T. (Hons) (Info. Sys.),IT,No,3.50-4.00,2.50-2.99,2.00-2.49,no_data,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,A,C,C,B,C,C,A,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1640,Yes,Agricultural Skilled Worker (Farm Crops),MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,0-1.99,0-1.99,no_data,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,Self-sponsored,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Others,Others,5,1
U2022_1641,Yes,Systems Analyst ,CYBER,B.C.S (Hons) Software Eng.,IT,No,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,3.50-4.00,no_data,3.00-3.49,2.50-2.99,3.50-4.00,no_data,no_data,no_data,Self-sponsored,Diploma,A,A,Band 4,A,B,C,B,A,A,no_data,no_data,no_data,no_data,PAHANG,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1642,Yes,Architects,CYBER,B.MM. (Hons) (Virtual Reality),FCM,No,2.50-2.99,2.50-2.99,2.00-2.49,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.00-3.49,no_data,3.00-3.49,3.50-4.00,no_data,Loan,IPTS,B,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,5,1
U2022_1644,Yes,Painter,CYBER,B. Cine. Arts (Hons),FCA,No,3.00-3.49,3.50-4.00,3.00-3.49,2.50-2.99,no_data,3.00-3.49,3.00-3.49,3.00-3.49,3.00-3.49,no_data,no_data,no_data,Self-sponsored,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_1645,Yes,Bank Clerk,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,2.50-2.99,2.00-2.49,2.50-2.99,2.00-2.49,no_data,3.00-3.49,2.00-2.49,3.00-3.49,3.00-3.49,no_data,no_data,no_data,Loan,Diploma,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Other,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1646,Yes,Technical Service Engineer,CYBER,B.C.S (Hons) Info. Sys.,IT,No,0-1.99,2.50-2.99,2.50-2.99,2.00-2.49,3.00-3.49,3.00-3.49,2.50-2.99,no_data,3.50-4.00,3.00-3.49,no_data,3.50-4.00,Loan,Diploma,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Indian,Male,No,Single,Computer/Information Technology,IT-Hardware,1,0
U2022_1647,Yes,Real Estate Agent,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,No,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,D,B,Band 3,A,D,no_data,no_data,no_data,no_data,C,B,A,B,SELANGOR,Malaysian,Chinese,Female,No,Single,Sales/Marketing,Sales,5,1
U2022_1648,Yes,Cyber Security Analyst,CYBER,B.C.S (Hons) Data Science,IT,No,3.00-3.49,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,no_data,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,A,A,A,A,C,C,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Other,Computer/Information Technology,IT-Network/Sys/DB Admin,1,0
U2022_1651,Yes,Game Engine Programmer,CYBER,B.MM. (Hons) (Virtual Reality),FCM,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Chinese,Male,No,Other,Computer/Information Technology,IT-Software,1,0
U2022_1652,Yes,Sales Executive,CYBER,B.Fin.Eng. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,Scholarship,IPTS,A,A,Band 4,A,A,A,A,A,A,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Female,No,Single,Sales/Marketing,Sales,3,0
U2022_1653,Yes,Financial Executive,CYBER,B.Acc. (Hons),MANAGEMENT,Yes,no_data,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,2.00-2.49,3.50-4.00,3.00-3.49,3.50-4.00,no_data,3.50-4.00,Loan,Diploma,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Female,No,Single,Accounting/Finance,Corporate Finance/Investment,2,0
U2022_1654,Yes,Computer Systems Executive,MLAKA,B.I.T. (Hons) (D.C.N.),IT,Yes,no_data,3.00-3.49,2.50-2.99,3.00-3.49,2.50-2.99,2.50-2.99,2.50-2.99,2.00-2.49,no_data,no_data,no_data,no_data,Loan,Diploma,B,B,Band 4,A,B,D,D,D,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1655,Yes,Civil Counsel,MLAKA,L.L.B. (Hons),LAW,No,2.00-2.49,3.00-3.49,3.00-3.49,2.00-2.49,2.00-2.49,2.50-2.99,2.00-2.49,2.00-2.49,no_data,2.00-2.49,0-1.99,2.50-2.99,Self-sponsored,IPTS,B,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Malay,Female,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_1656,Yes,Telecommunications Engineering Technologist,CYBER,B.E. (Hons) (Electronics Tele),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Scholarship,IPTS,A,A,Band 4,A,A,A,A,A,A,no_data,no_data,no_data,no_data,TRENGGANU,Malaysian,Malay,Female,No,Other,Computer/Information Technology,IT-Network/Sys/DB Admin,1,0
U2022_1657,Yes,Administrative Executive,MLAKA,B.B.K.M. (Hons),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,B,B,Band 4,A,A,C,B,D,B,A,A,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1658,Yes,Computer Science Expert,MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,2.50-2.99,3.00-3.49,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,B,B,Band 3,A,B,B,D,D,C,B,A,no_data,no_data,PULAU PINANG,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1659,Yes,Customer Service Officer,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,2.50-2.99,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,no_data,3.50-4.00,no_data,no_data,no_data,Loan,STPM,B,B,Band 4,A,B,D,no_data,no_data,no_data,no_data,no_data,B,A,SELANGOR,Malaysian,Malay,Female,No,Single,Services,Customer Service,3,0
U2022_1660,Yes,University Tutor ,MLAKA,B.C.S. (Hons) (A.I.),IT,Yes,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Scholarship,Diploma,A,B,Band 3,A,A,A,B,A,A,A,B,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Other,Education/Training,Education,4,1
U2022_1661,Yes,Information Technology Architect,MLAKA,B.B.K.M. (Hons),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,Diploma,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Married,Computer/Information Technology,IT-Network/Sys/DB Admin,1,0
U2022_1662,Yes,Graphic Designer,CYBER,B.MM. (Hons) (Adv. Design),FCM,Yes,2.50-2.99,2.00-2.49,no_data,2.50-2.99,3.00-3.49,no_data,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Loan,Diploma,C,C,Band 4,D,D,no_data,D,no_data,no_data,B,no_data,D,no_data,MELAKA,Malaysian,Indian,Male,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_1663,Yes,Engineering Technician,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,Diploma,D,B,Band 3,B,no_data,no_data,no_data,no_data,no_data,no_data,B,B,B,NEGERI SEMBILAN,Malaysian,Chinese,Male,No,Single,Manufacturing,Manufacturing,5,1
U2022_1664,Yes,Account Clerk,CYBER,B. B. Mgt. (Hons),MANAGEMENT,No,3.00-3.49,2.50-2.99,2.00-2.49,2.50-2.99,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,C,C,Band 3,A,D,A,no_data,no_data,no_data,A,B,A,A,PERLIS,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1666,Yes,Software Engineer,CYBER,B.C.S (Hons) Software Eng.,IT,No,3.50-4.00,3.50-4.00,3.00-3.49,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Married,Computer/Information Technology,IT-Software,1,0
U2022_1668,Yes,Insurance Agent,CYBER,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,2.00-2.49,3.00-3.49,2.00-2.49,2.00-2.49,2.50-2.99,0-1.99,2.50-2.99,no_data,3.00-3.49,2.50-2.99,2.50-2.99,Loan,IPTS,B,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Malay,Male,No,Single,Sales/Marketing,Marketing/Business Dev,3,0
U2022_1669,Yes,Electronic Engineering Technologist,CYBER,B.E. (Hons) (Electronics),ENGINEERING,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,Scholarship,IPTS,A,B,Band 4,A,A,A,A,A,no_data,no_data,no_data,no_data,no_data,KEDAH,Malaysian,Malay,Male,No,Single,Engineering,Electrical and Electronics,4,1
U2022_1670,Yes,Software Engineer,CYBER,B.E. (Hons) (Electronics-Comp),ENGINEERING,No,2.50-2.99,2.50-2.99,2.00-2.49,2.50-2.99,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,3.00-3.49,2.00-2.49,2.50-2.99,no_data,Loan,IPTS,A,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SARAWAK,Malaysian,Chinese,Female,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1671,Yes,Salesforce Developer,CYBER,B.B.A. (Hons) (Mgmt. with MM.),MANAGEMENT,No,2.00-2.49,2.50-2.99,0-1.99,2.50-2.99,2.00-2.49,2.00-2.49,2.00-2.49,2.00-2.49,2.50-2.99,2.00-2.49,3.50-4.00,no_data,Self-sponsored,Diploma,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PULAU PINANG,Malaysian,Chinese,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1672,Yes,Assistant Accountant,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.00-3.49,2.00-2.49,2.50-2.99,2.00-2.49,3.00-3.49,3.00-3.49,2.50-2.99,3.00-3.49,3.00-3.49,2.50-2.99,no_data,3.50-4.00,Loan,IPTS,B,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Female,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1673,Yes,Creative Artists,CYBER,B.MM. (Hons) (Media Arts),FCM,No,no_data,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,Loan,IPTS,B,A,Band 3,A,B,D,no_data,no_data,no_data,B,B,A,A,SELANGOR,Malaysian,Chinese,Female,No,Single,Arts/Media/Communications,Arts/Creative Design,4,1
U2022_1674,Yes,Videographer,CYBER,B.Mm. (Hons) (Ani & Vis Efcts),FCM,No,3.00-3.49,3.50-4.00,no_data,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.00-3.49,3.50-4.00,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,A,A,B,A,B,B,no_data,no_data,A,no_data,PAHANG,Malaysian,Malay,Male,No,Single,Arts/Media/Communications,Entertainment,4,1
U2022_1675,Yes,Computer Application Engineer,CYBER,B.C.S (Hons) Software Eng.,IT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Self-sponsored,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1676,Yes,Analyst,CYBER,B.C.S (Hons) Data Science,IT,No,2.50-2.99,2.00-2.49,2.00-2.49,0-1.99,3.50-4.00,2.50-2.99,2.00-2.49,no_data,2.50-2.99,3.00-3.49,no_data,no_data,Self-sponsored,IPTS,A,A,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PAHANG,Malaysian,Malay,Female,No,Single,Computer/Information Technology,IT-Software,1,0
U2022_1677,Yes,Content Analyzer,CYBER,B.Comm.(Strategic Comm) (Hons),FAC,No,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,no_data,no_data,no_data,Self-sponsored,Diploma,B,A,Band 4,C,B,no_data,no_data,no_data,no_data,no_data,no_data,B,A,SELANGOR,Malaysian,Malay,Female,No,Single,Arts/Media/Communications,Entertainment,4,1
U2022_1678,Yes,Inventory Coordinator,MLAKA,B.B.A. (Hons) (Int'l. Bus.),MANAGEMENT,Yes,3.50-4.00,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,no_data,Loan,Diploma,B,C,Band 4,A,B,B,B,B,C,A,C,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Others,Others,5,1
U2022_1679,Yes,Software Engineer(.Net),CYBER,B.C.S (Hons) Software Eng.,IT,No,2.50-2.99,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.50-4.00,3.00-3.49,2.50-2.99,3.50-4.00,3.00-3.49,3.00-3.49,no_data,Scholarship,SPM,A,B,Band 4,A,A,A,A,B,A,no_data,no_data,no_data,no_data,SELANGOR,Malaysian,Malay,Male,No,Married,Computer/Information Technology,IT-Software,1,0
U2022_1681,Yes,Front Office Receptionist,MLAKA,B.B.K.M. (Hons),MANAGEMENT,Yes,3.50-4.00,3.50-4.00,3.50-4.00,3.00-3.49,no_data,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,B,D,Band 4,A,B,C,no_data,no_data,no_data,no_data,no_data,C,B,JOHOR,Malaysian,Malay,Female,No,Single,Services,Customer Service,3,0
U2022_1682,Yes,Account Clerk,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,Yes,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,no_data,3.00-3.49,no_data,no_data,no_data,no_data,no_data,no_data,Loan,Diploma,C,C,Band 3,D,C,no_data,no_data,no_data,no_data,B,B,no_data,C,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1683,Yes,Service Desk Expert,MLAKA,B.I.T. (Hons) (Security Tech.),IT,No,3.50-4.00,no_data,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,no_data,no_data,no_data,Loan,IPTS,D,B,Band 4,A,C,C,C,C,C,B,B,no_data,no_data,MELAKA,Malaysian,Chinese,Male,No,Single,Services,Customer Service,3,0
U2022_1684,Yes,Account Executive,CYBER,B.Acc. (Hons),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,A,A,Band 3,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Male,No,Married,Accounting/Finance,General/Cost Accounting,2,0
U2022_1686,Yes,Analyst,CYBER,B. Analytical Econs. (Hons),MANAGEMENT,Yes,2.50-2.99,3.00-3.49,0-1.99,2.50-2.99,3.00-3.49,3.00-3.49,3.50-4.00,3.50-4.00,3.00-3.49,no_data,no_data,no_data,Loan,Diploma,C,B,Band 4,D,C,D,D,D,no_data,no_data,no_data,no_data,no_data,KUALA LUMPUR,Malaysian,Malay,Female,No,Single,Accounting/Finance,Banking/Financial,2,0
U2022_1687,Yes,"Cashier, Cafeteria",CYBER,B.MM. (Hons) (Adv. Design),FCM,Yes,3.00-3.49,2.50-2.99,2.00-2.49,no_data,3.00-3.49,3.00-3.49,no_data,3.00-3.49,3.00-3.49,no_data,no_data,no_data,Self-sponsored,Diploma,A,A,Band 4,A,B,no_data,no_data,no_data,no_data,no_data,no_data,no_data,A,JOHOR,Malaysian,Malay,Male,No,Single,Accounting/Finance,General/Cost Accounting,2,0
U2022_1688,Yes,Document Clerk,MLAKA,B.Acc. (Hons),MANAGEMENT,No,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,3.50-4.00,no_data,3.50-4.00,3.50-4.00,3.50-4.00,Loan,IPTS,A,A,Band 4,A,A,A,no_data,no_data,no_data,A,B,A,A,JOHOR,Malaysian,Chinese,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1690,Yes,Lawyer,MLAKA,L.L.B. (Hons),LAW,No,3.00-3.49,3.50-4.00,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,2.50-2.99,2.50-2.99,no_data,2.50-2.99,2.50-2.99,3.50-4.00,Loan,IPTS,A,A,Band 5,A,A,A,A,A,A,A,no_data,no_data,no_data,SELANGOR,Malaysian,Chinese,Male,No,Single,Services,Lawyer/Legal Asst,3,0
U2022_1692,Yes,Office General Clerk ,MLAKA,B.B.A. (Hons) (Mktg. Mgmt.),MANAGEMENT,No,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,Loan,IPTS,B,B,Band 4,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,JOHOR,Malaysian,Chinese,Male,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
U2022_1693,Yes,Social Media Marketing Executive,CYBER,B.MM. (Hons) (Adv. Design),FCM,No,3.00-3.49,3.00-3.49,3.00-3.49,3.50-4.00,3.00-3.49,no_data,2.50-2.99,2.00-2.49,no_data,3.00-3.49,no_data,no_data,Self-sponsored,IPTS,B,A,Band 5,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,PUTRAJAYA,Malaysian,Malay,Male,No,Single,Sales/Marketing,Digital Marketing,3,0
U2022_1694,Yes,Account Clerk,MLAKA,B.Acc. (Hons),MANAGEMENT,No,2.00-2.49,2.00-2.49,2.50-2.99,2.00-2.49,2.50-2.99,2.00-2.49,2.00-2.49,2.00-2.49,0-1.99,0-1.99,3.00-3.49,2.00-2.49,Loan,STPM,C,C,Band 3,A,C,A,no_data,no_data,no_data,no_data,no_data,A,B,NEGERI SEMBILAN,Malaysian,Indian,Female,No,Single,Admin/Human Resources,Clerical/Administrative Support,3,0
